,name,text,url,follower_num
1662,ken smith,"RT @BEP0007: @sahouraxo Obama was the MOST scandalous President we ever had. IRS,FBI,CIA corruption...Hillary,Benghazi, pay to play,Uranium…",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1276
1928,rebecka.,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/833120075364302849/TjBVMT4i_normal.jpg,1266
1822,T C Cape,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/828674877720821762/UST7BJ-x_normal.jpg,1265
1175,Puri Monsta,RT @2sunsky: @realDailyWire @benshapiro @jaketapper got @SenSanders to admit he’s an idiot. (As if we didn’t already know that) Obama had r…,https://pbs.twimg.com/profile_images/894012962003984384/ErHxvHO8_normal.jpg,1259
1347,Stephen Szydlik,@Harley65Dude @BarracudaMama Eric Holder belongs in jail with Obama,https://pbs.twimg.com/profile_images/629316864447942657/bsJW8MHx_normal.jpg,1258
1357,Laura Bruzas,RT @MichaelSkolnik: America’s Family. https://t.co/JNEd3dbFXe,https://pbs.twimg.com/profile_images/1311900487/Laura_normal.jpg,1254
915,#ResistCult45,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/917142159089963013/9Pe4v7wJ_normal.jpg,1252
422,Nay 💕,RT @MalcolmNance: As a guy who spent his entire career working with Muslim  Intelligence agencies &amp; Special Operations allies to kill Musli…,https://pbs.twimg.com/profile_images/895588995022950400/qCGNYFmu_normal.jpg,1251
1320,L S Diamond,"RT @DBloom451: LAST XMAS👇After Obama Admin &amp; the CORRUPT FBI &amp; DOJ tried to RIG the Election for #CrookedHillary, Trump delivered a WIN for…",https://pbs.twimg.com/profile_images/800497663653400576/xpVcIXh2_normal.jpg,1245
1467,regina terry,RT @JesseKellyDC: This is so much better than Obama apologizing for America for eight years. https://t.co/JcWMmER4Sb,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1243
849,ishayla✨,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/894378984364023808/w9pbMmTx_normal.jpg,1242
1317,jessixa,RT @lowkeylean: all I'm saying is that it used to be 7 for $27 when we had Obama https://t.co/GgCSOSTbGp,https://pbs.twimg.com/profile_images/937875584042045440/34tVtxw7_normal.jpg,1241
1444,Penny,RT @howcomhimiswear: .@realDonaldTrump is a despicable liar. #MerryChristmas https://t.co/32KMwC1MLv,https://pbs.twimg.com/profile_images/848247457712680960/BHXgKEmE_normal.jpg,1236
983,Man_Without_A_Soul,RT @bfraser747: If MSM led America to believe the Obama Administration was scandal free &amp; they refused to report/investigate aren’t they ai…,https://pbs.twimg.com/profile_images/935348242556039168/GBxlmwT-_normal.jpg,1236
1883,PoundCake,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/938419160329150464/Taz7vQjz_normal.jpg,1233
676,Maria Louisa Linares,RT @lowkeylean: all I'm saying is that it used to be 7 for $27 when we had Obama https://t.co/GgCSOSTbGp,https://pbs.twimg.com/profile_images/942226235903549440/BfaMl301_normal.jpg,1225
844,Chelsea Christine,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/944495227238170624/pt2L8Z0C_normal.jpg,1224
936,Klaus,"RT @HistoricaIMemes: Rare pic of Britney Spears, Barack Obama, and Michael Jackson, 2000 https://t.co/gxxlBRQmvn",https://pbs.twimg.com/profile_images/907414547656577026/jaBDG8_x_normal.jpg,1218
755,Jeannie Christensen,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/855333993348190209/ekqOcqmm_normal.jpg,1216
498,S-bart,RT @kylegriffin1: Bold move for Obama to say Merry Christmas after banning it for so many years. https://t.co/HfAPkEYp6x,https://pbs.twimg.com/profile_images/800837533127049216/h-cY0hOM_normal.jpg,1216
1799,dyana.,RT @lowkeylean: all I'm saying is that it used to be 7 for $27 when we had Obama https://t.co/GgCSOSTbGp,https://pbs.twimg.com/profile_images/889895286113423360/saYOExv-_normal.jpg,1212
1182,Leyland/Leland 🎄 Christmas,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/929900291918409729/JzwLaKhP_normal.jpg,1206
1806,💫God n Country 🇺🇸,"RT @Education4Libs: Barack Obama.

8 years of war. 
Lowest economy growth in history.
Record number of people on food stamps.
Record high h…",https://pbs.twimg.com/profile_images/927635530816327680/BbKqyCeT_normal.jpg,1202
1625,Sally Bo 💜🇬🇧🔱#forBritain💜,"RT @tnewtondunn: Excl: Government urges Prince Harry not to invite Obama to his wedding for fear of infuriating Trump;
https://t.co/y7HhWzx…",https://pbs.twimg.com/profile_images/943909517322006529/20c3X4-2_normal.jpg,1196
256,𝕜𝕚𝕒𝕟𝕒,RT @lowkeylean: all I'm saying is that it used to be 7 for $27 when we had Obama https://t.co/GgCSOSTbGp,https://pbs.twimg.com/profile_images/942292988360888320/e07HXOGp_normal.jpg,1194
361,c e a r a.,"RT @HistoricaIMemes: Rare pic of Britney Spears, Barack Obama, and Michael Jackson, 2000 https://t.co/gxxlBRQmvn",https://pbs.twimg.com/profile_images/936819497142435843/Qr0oz-5T_normal.jpg,1191
1533,see,RT @wvjoe911: Obama’s Christmas tweet Is more popular than Trump’s https://t.co/w3Q0XmcRtr,https://pbs.twimg.com/profile_images/3605999044/18f9f610aaa38b8245442f051ec1f12a_normal.png,1185
696,J't'allume ta mèche,RT @brincanageem: Les gens qui mettent en story un screen d un appel avec 2h de durée et ils rayent le nom comme s ils parlent avec Obama f…,https://pbs.twimg.com/profile_images/932917160132915201/OfRyCnXZ_normal.jpg,1183
648,Julio,RT @TuckerCarlson: If you consider Russia our chief rival why would you allow them to get control of our Uranium? The Obama admin could hav…,https://pbs.twimg.com/profile_images/821443225433108481/A-eBJ72W_normal.jpg,1181
50,Celery Caraway,RT @brianbeutler: I don’t know that he’s successfully rewriting history anymore than he successfully rewrote the history of Obama’s birth.…,https://pbs.twimg.com/profile_images/3363441556/b4b4709f4833788a3349db7457e91389_normal.jpeg,1177
1930,Keith H,"RT @3L3V3NTH: Obama joins Steph Curry, Chance the Rapper in 'My Brother's Keeper' PSA https://t.co/iUWveTNmLF",https://pbs.twimg.com/profile_images/825774355472855040/CL2jN5jt_normal.jpg,1175
862,Judith Hawkins,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/849409635203383298/Ky1hW5sG_normal.jpg,1174
1249,Harold Tubbs,RT @robyns323: I agree 100% and we know he did. We simply have to compile the case to charge him. https://t.co/nJCizgHKdA,https://pbs.twimg.com/profile_images/848597090196496384/k0WJLa3h_normal.jpg,1171
860,celine,RT @lowkeylean: all I'm saying is that it used to be 7 for $27 when we had Obama https://t.co/GgCSOSTbGp,https://pbs.twimg.com/profile_images/938329626178285568/guQPBr-h_normal.jpg,1166
2,shacorie,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/929787862970707969/yEf2Lij4_normal.jpg,1165
38,Jerry W. Patton,"RT @Education4Libs: Barack Obama.

8 years of war. 
Lowest economy growth in history.
Record number of people on food stamps.
Record high h…",https://pbs.twimg.com/profile_images/927708984089255938/5r7rwPwf_normal.jpg,1161
623,D. Rich,RT @TheRickyDavila: President Obama bringing Christmas presents to children this holiday season without the need for praise or gratitude is…,https://pbs.twimg.com/profile_images/847096763299213314/15-eVWQU_normal.png,1160
1063,D. Rich,"RT @tribelaw: This is indeed great news. I wouldn’t be shocked to learn that there’s a catch in there someplace, but for now I have to say…",https://pbs.twimg.com/profile_images/847096763299213314/15-eVWQU_normal.png,1160
1191,Kissy,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/934962269376696320/OOcLuVqC_normal.jpg,1158
723,Shady Marmalade,"RT @krassenstein: Obama wore a tan suit and ate fancy mustard and the Republicans lost their sh!t.

Trump colludes with Russia to damage ou…",https://pbs.twimg.com/profile_images/900081632127877121/uA_xTxwo_normal.jpg,1154
1599,Shady Marmalade,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/900081632127877121/uA_xTxwo_normal.jpg,1154
1788,Shady Marmalade,"RT @ReaganBattalion: Right... because we must be rinos or liberals if we call out lies, like this one that Obama is a closet Muslim. 

Dott…",https://pbs.twimg.com/profile_images/900081632127877121/uA_xTxwo_normal.jpg,1154
312,richchella🥀,RT @nicolebloomy: Thank you Mr. President https://t.co/gAOTCrIVtg,https://pbs.twimg.com/profile_images/937881163351379968/vJcyzMdd_normal.jpg,1146
215,WorkerBee,@PattyArquette @realDonaldTrump @FoxNews “You guys” @PattyArquette you’re right the FBI and DOJ under Obama were co… https://t.co/2e1jcQcoHN,https://pbs.twimg.com/profile_images/898041787587186688/Lrju-9Cn_normal.jpg,1143
75,joycelyne,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/944057358711382016/krBqJVms_normal.jpg,1138
4,Brian Dunn,"RT @BoiGal2: @realDonaldTrump So, when YOU were saying ""Happy Holidays"" Obama was saying ""Merry Christmas"" https://t.co/GfQ85R1PS9",https://pbs.twimg.com/profile_images/806871816241291264/rYTVwe3n_normal.jpg,1135
1253,Margo Todd ❄️,"RT @GSarafan: The same people who think Obama is a Muslim, think Trump is a Christian.",https://pbs.twimg.com/profile_images/822685101112688640/84k37uvD_normal.jpg,1134
1350,AaronThomasMurdoch I,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/596884166509211649/nNeRunjn_normal.jpg,1129
285,Michael Bornnard,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/701947379000418306/j0QkTO67_normal.jpg,1124
279,T. Rump Bone,"RT @TheLoveBel0w: Make no mistake, the lie being spread about Obama and Christmas seems silly, but it's actually a new form of birtherism.…",https://pbs.twimg.com/profile_images/909847149571080192/ov6WVgor_normal.jpg,1123
1765,Proud#unfittobehuman,RT @mitchellvii: Obama made a habit of saying incredibly stupid things beautifully.,https://pbs.twimg.com/profile_images/885736912790503424/L_gWc-qH_normal.jpg,1123
1937,𝒩𝒶𝓉🖤,RT @lowkeylean: all I'm saying is that it used to be 7 for $27 when we had Obama https://t.co/GgCSOSTbGp,https://pbs.twimg.com/profile_images/945204510221152256/kzQlEadx_normal.jpg,1120
565,Tomeka Geter,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/838187765284155393/0TVepkbw_normal.jpg,1120
616,Tommy Sheppard,RT @MalcolmNance: As a guy who spent his entire career working with Muslim  Intelligence agencies &amp; Special Operations allies to kill Musli…,https://pbs.twimg.com/profile_images/919722509712482304/9kZflTb1_normal.jpg,1111
1917,trishmas tree,I’m also gonna say that the spurs played on christmas when obama was president..... hmmm,https://pbs.twimg.com/profile_images/871720549311012864/_KTAZ5nY_normal.jpg,1108
235,trishmas tree,all I’m saying is that we had NBA Christmas jerseys when obama was president.....,https://pbs.twimg.com/profile_images/871720549311012864/_KTAZ5nY_normal.jpg,1108
1353,trishmas tree,@_Aboozar yet another thing that would happen when obama was president,https://pbs.twimg.com/profile_images/871720549311012864/_KTAZ5nY_normal.jpg,1108
835,Thomas,RT @JacobAWohl: I'm convinced that Justin Trudeau is actually just Barack Obama wearing a costume,https://pbs.twimg.com/profile_images/1106190606/DSC00477_normal.jpg,1107
1070,Kathleen Swarm,"RT @Evan_Rosenfeld: The Sun: Sr. govt source said: “Harry has made it clear he wants the Obamas at the wedding, so it’s causing a lot of ne…",https://pbs.twimg.com/profile_images/586294395139399681/oBiEB3H4_normal.jpg,1105
1632,lolita,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/924502298222571520/Ul7UTdZ1_normal.jpg,1101
1131,Lucas Cambera,"RT @HistoricaIMemes: Rare pic of Britney Spears, Barack Obama, and Michael Jackson, 2000 https://t.co/gxxlBRQmvn",https://pbs.twimg.com/profile_images/927931353873768449/6u_aNyFw_normal.jpg,1094
98,Mireia Vidal-Conte🎗💛📒🔑🛵🚜🚕🎷🧀☀️⭐️🌝🌞🐥🐣🍋,RT @__CarmenLopez: Hilo: USA APOYA A LA REPÚBLICA DE CATALUNYA. https://t.co/LmMzgZaB0R,https://pbs.twimg.com/profile_images/930017170708451329/IW9-C4MW_normal.jpg,1092
96,Indy4MAGA🎄,"RT @birdman8272: Krauthammer: Arrest Obama.
If anyone but O had made the $400M ransom payment to Iran, they'd have been arrested. Obama's o…",https://pbs.twimg.com/profile_images/944386719314522113/p_UpiT9G_normal.jpg,1090
1294,Barbara F Jefferson,RT @Imperator_Rex3: 6. Obama was the PERFECT poster boy for these narcissists. He's a total fraud - as we know - an extreme left ideologue…,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1089
1422,Barbara F Jefferson,RT @Vet47Army: Conservatives appear to UNDERESTIMATE the sheer number of radical leftist DemoRats. Proof? Alabama! We MUST prepare for CRIM…,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1089
148,Mike,RT @JacobAWohl: I'm convinced that Justin Trudeau is actually just Barack Obama wearing a costume,https://pbs.twimg.com/profile_images/583688902109573121/pcisQWgh_normal.jpg,1088
1874,Keith,@sbinc70 @realDonaldTrump Making America great again after that failed Wall Street owned Obama.,https://pbs.twimg.com/profile_images/859571861247729664/pMgWQ5KD_normal.jpg,1085
820,Elsa,"RT @TalbertSwan: Why has #Trump @realDonaldTrump spent his entire first year LYING on #Obama @BarackObama? 

#Birtherism, #Wiretapping, #Fa…",https://pbs.twimg.com/profile_images/823586390193500164/2EkBo0nj_normal.jpg,1079
1240,Elsa,My President Barack Obama. Always. https://t.co/Vm0F6lg2i8,https://pbs.twimg.com/profile_images/823586390193500164/2EkBo0nj_normal.jpg,1079
1915,glory2b🙏,"RT @YoungDems4Trump: “We have no problem with General Flynn and the incoming administration contacting foreign officials.”
- quote from the…",https://pbs.twimg.com/profile_images/875511924003397632/L9mcbY_V_normal.jpg,1079
70,Fythia,@realDonaldTrump Here’s a video of President Obama saying “Merry Christmas” over and over and over: https://t.co/RlPnk9oY97 via @slate,https://pbs.twimg.com/profile_images/940831512529862657/hQXj2Bml_normal.jpg,1074
1415,Bluebugaboo,"@MrPuma2072 @JacobAWohl I watched but I don't think Obama is a communist.
He is just a corrupt globalists with a fa… https://t.co/wCXuX0cplR",https://pbs.twimg.com/profile_images/937048650110423040/AdOcp0kS_normal.jpg,1073
416,G Frost,@Johnwag74965332 @serg1125 @donnnie @Athenadellacro3 @KyManInTheWoods @SiddonsDan @CNN @ABC @CBS @nbc @POTUS… https://t.co/iMs5oHMB3B,https://pbs.twimg.com/profile_images/736017484633907200/PIvn0KKe_normal.jpg,1073
11,larrie.,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/830616393821331456/ogfiEYx5_normal.jpg,1072
